Age,Reliability,Children,Income,Evidence of active listening,Yearly_equip_failure,Contract,Techie,Churn
86,4,0,36079.26,3,1,1,0,0
89,3,3,40217.33,2,0,1,0,0
58,4,6,81455.87,5,1,1,0,0
40,3,0,8855.67,3,0,2,0,0
62,3,2,12705.84,3,0,1,0,0
38,3,2,13846.51,2,0,2,0,0
88,3,1,66525.58,5,0,2,0,0
87,4,2,14008.49,3,0,1,0,0
53,4,10,57408.39,4,0,0,0,0
78,5,1,60311.48,4,0,1,0,0
45,2,3,27165.73,2,1,1,0,0
58,4,0,28333.29,3,0,2,1,0
83,3,4,116972.1,5,0,0,1,0
38,4,4,32595.47,2,0,2,0,0
40,4,1,82843.95,5,0,2,0,0
49,4,4,9317.9,3,2,1,0,0
44,3,4,59338.59,3,0,2,0,0
84,3,3,73613.88,3,0,0,0,0
88,4,0,15854.29,3,0,1,0,0
61,2,0,64949.07,2,0,0,1,0
59,2,0,34326.31,4,0,1,0,1
66,5,0,35478.83,5,0,2,1,0
18,4,1,75193.8,3,0,0,0,0
82,5,1,124590.0,4,2,1,0,0
85,3,4,51630.71,4,1,2,0,0
18,2,0,33975.64,3,0,2,1,0
82,4,3,24689.6,3,0,2,0,0
21,2,1,37709.27,3,0,2,0,0
41,5,3,86921.8,6,0,1,0,0
81,4,6,46561.38,3,0,2,0,0
25,4,4,17781.91,3,1,1,0,0
33,3,4,48357.93,3,0,1,0,0
48,2,1,37056.67,3,0,1,0,0
39,3,2,22977.79,4,1,2,0,0
78,3,2,128842.9,5,1,1,0,1
28,2,3,16997.45,3,0,1,0,0
35,4,0,88831.62,3,1,2,0,0
57,5,3,7163.05,4,1,0,0,0
63,5,4,57437.15,2,1,0,0,0
47,5,1,26722.64,4,0,1,0,0
62,3,1,35795.48,2,0,0,0,0
57,3,1,58809.85,5,2,2,1,0
40,3,1,23806.77,2,0,0,0,0
69,3,0,69369.55,4,1,2,0,0
44,5,1,43141.58,2,0,2,0,0
31,3,1,4145.29,4,0,1,0,0
22,4,0,51024.09,2,1,1,0,0
71,4,1,30935.61,6,0,1,0,0
80,4,0,58528.77,2,1,2,0,0
22,3,2,10589.06,3,1,1,0,0
42,2,9,18732.06,3,0,1,1,0
76,4,2,34685.97,4,0,1,0,0
42,2,0,47735.26,4,1,0,0,0
38,5,1,30216.55,4,1,0,0,0
62,6,2,10759.62,3,1,1,0,1
41,3,0,54540.21,3,0,1,0,0
77,4,0,25293.87,5,0,2,1,0
61,3,1,82302.01,4,0,0,0,0
87,2,1,73803.96,2,0,2,0,0
54,3,10,22730.72,2,1,0,0,0
31,4,0,68058.4,3,1,2,0,0
20,4,3,14817.47,4,0,0,1,0
69,4,3,2680.5,3,0,1,0,0
67,4,2,43140.04,3,1,0,0,0
26,3,2,73725.59,4,0,1,0,1
76,3,1,27144.01,4,0,2,0,0
40,4,0,93242.18,4,0,0,0,0
86,3,0,34962.75,4,0,2,0,0
45,4,1,62420.93,4,1,1,0,0
37,3,1,75451.72,3,0,0,0,0
77,3,0,25259.64,2,0,1,0,0
68,3,3,38284.67,4,0,1,0,0
26,4,0,61210.24,5,0,2,0,0
75,3,0,61350.75,3,0,1,0,0
64,6,9,56884.01,4,0,0,0,0
87,4,0,52838.06,4,0,1,1,0
67,5,3,24407.64,3,0,2,0,0
24,2,1,44054.39,2,0,2,0,0
59,2,3,58054.58,3,0,0,0,0
20,6,10,50637.64,4,0,1,0,0
80,4,3,121986.8,4,0,0,0,0
67,3,0,84647.54,6,1,1,0,0
54,2,3,69911.65,3,0,1,0,0
40,2,4,36844.26,3,0,2,0,0
77,4,0,25875.88,4,0,2,0,0
80,2,0,90621.46,4,0,1,0,0
30,3,1,26826.69,4,1,1,0,0
35,1,1,10149.33,3,0,2,1,0
80,1,1,11920.23,2,1,2,0,0
88,4,4,27208.28,3,0,2,0,0
64,4,1,51338.06,5,0,0,0,0
64,4,0,17702.11,3,0,1,0,0
33,3,4,43343.9,5,1,1,0,0
32,3,4,38645.12,3,1,1,0,0
81,5,2,49975.22,3,0,1,0,0
49,3,3,75040.63,4,0,2,0,0
73,3,0,44282.56,3,0,1,0,0
44,4,4,18033.08,2,0,1,1,0
79,3,3,55474.57,2,0,2,0,0
42,3,7,28147.43,2,0,1,0,1
30,4,0,37631.87,4,0,1,0,0
24,2,0,30834.89,3,0,1,0,0
57,4,3,14549.37,4,0,1,0,0
22,2,3,82749.1,4,0,1,0,0
43,3,10,9043.82,4,0,0,0,0
58,3,1,36569.31,4,0,0,0,0
68,4,0,23962.0,5,1,1,0,0
74,4,4,7729.12,3,1,2,0,0
87,1,1,55132.91,2,0,0,1,0
57,3,3,33550.48,4,1,1,0,0
34,5,3,10655.22,5,0,2,0,0
35,4,1,16214.75,4,1,1,0,0
48,5,0,37064.13,4,0,1,0,0
53,3,3,16959.6,4,1,1,0,0
42,5,3,53102.99,4,1,1,0,0
18,3,0,22871.51,3,0,0,0,0
45,3,0,8934.54,2,1,2,1,0
24,5,2,22328.75,5,1,0,0,0
68,4,4,46018.62,4,0,1,0,0
79,3,3,6063.08,5,0,1,1,0
20,4,1,4824.09,3,2,1,0,0
21,4,3,8716.7,3,0,0,1,0
76,3,4,57316.09,3,0,0,0,0
81,3,1,65542.94,4,1,2,0,0
62,2,0,47589.97,5,0,1,0,0
47,5,2,18435.57,3,1,2,0,0
60,4,0,20746.61,2,0,1,0,0
25,4,1,38884.17,3,1,2,0,0
78,4,1,62884.22,4,0,1,0,0
35,2,0,23178.69,3,0,1,0,0
58,3,1,46509.62,2,1,0,0,0
25,2,3,49597.04,3,2,1,1,0
29,4,0,29321.25,2,1,2,0,0
66,3,0,5523.47,3,1,2,1,0
53,4,0,41900.38,4,0,1,0,0
33,2,3,41617.07,4,0,2,0,0
34,4,1,25206.38,4,0,1,0,0
28,1,5,36474.65,1,1,1,0,0
25,5,4,13487.36,4,0,1,0,0
55,2,7,23171.12,4,0,2,0,0
88,3,0,46348.16,3,0,1,0,0
79,4,2,38395.52,5,0,2,0,0
24,4,3,65486.61,4,1,1,0,0
18,6,0,29267.03,6,1,1,0,0
34,4,2,38594.57,4,1,1,0,0
31,4,4,69199.04,5,1,1,0,0
72,3,0,24592.08,4,1,1,1,0
56,4,6,8483.28,4,0,1,0,0
87,5,10,21020.26,3,0,2,0,0
70,2,2,49830.03,5,1,0,0,0
80,3,1,9743.36,4,0,1,0,0
62,5,2,39116.35,4,1,1,0,0
18,4,2,23908.68,3,0,2,0,0
79,3,6,74269.41,5,0,1,0,0
42,3,1,143641.2,5,0,1,1,0
41,2,2,40818.88,3,1,2,0,0
28,3,1,43464.06,4,0,1,0,0
36,2,2,35713.37,3,0,1,0,0
31,2,2,50967.01,5,0,2,1,0
81,4,1,87775.72,4,0,1,0,0
65,3,1,42200.42,2,2,1,0,0
64,5,0,8517.87,4,1,1,0,1
42,3,0,17271.98,4,0,1,0,0
83,2,0,55223.1,2,1,1,0,1
43,2,1,37327.76,2,1,1,1,0
45,6,3,26449.68,4,2,2,0,0
35,3,0,14865.17,4,1,1,0,0
40,3,8,35016.3,2,0,2,0,0
42,4,2,83829.32,3,0,2,1,0
65,4,0,53684.77,4,0,1,0,0
86,4,3,9539.84,4,1,1,0,1
56,3,4,51834.27,4,0,2,0,0
48,2,2,24548.06,4,0,0,0,0
45,1,3,35021.59,3,1,0,0,0
44,4,1,12558.05,4,1,0,0,0
27,4,4,41466.61,5,2,1,0,0
49,1,7,12835.28,2,0,1,1,0
68,3,2,30006.94,4,1,1,0,0
44,4,1,37078.58,3,1,0,0,0
78,2,1,17583.94,3,2,2,0,0
39,3,10,51228.78,5,0,1,1,0
60,3,3,41164.66,4,0,1,0,0
87,3,7,81130.95,3,1,0,0,0
42,4,1,26005.03,5,0,1,1,0
33,2,8,33971.73,4,0,0,0,0
63,5,2,28857.38,3,0,1,0,0
72,4,1,71822.03,3,0,1,0,0
39,4,8,18813.32,2,1,2,0,0
81,3,1,15426.3,2,0,0,0,0
51,3,2,29567.14,3,0,1,1,0
39,3,4,19869.24,5,0,2,0,0
55,3,3,18001.12,4,1,1,0,0
49,5,1,7742.36,3,0,1,1,0
18,3,0,28768.29,4,1,2,0,0
88,3,3,11311.31,4,0,2,0,0
22,2,2,13102.29,1,1,1,0,0
51,3,2,28125.21,4,2,1,0,0
34,4,0,10889.01,4,1,1,0,1
51,5,1,97230.0,4,0,1,0,0
51,5,2,102431.3,5,0,2,0,0
72,3,0,9841.71,5,1,1,0,0
79,4,1,33129.89,4,0,2,1,0
80,6,2,11491.42,2,0,2,0,0
24,4,3,91326.09,3,0,1,0,0
82,3,4,12537.81,4,1,1,0,0
46,4,4,29161.56,2,0,2,0,0
71,3,0,32720.92,4,2,0,1,0
67,5,2,41311.65,4,0,1,0,0
77,2,4,17893.93,2,0,0,0,0
49,4,0,11575.14,3,0,0,0,0
78,4,1,37039.36,3,0,2,0,0
89,3,0,46051.44,4,0,1,0,0
26,4,2,42539.6,3,0,0,0,0
42,5,4,9374.34,2,0,1,1,0
45,4,1,20114.83,3,1,0,0,0
51,2,4,8361.24,2,2,2,0,0
65,2,7,12555.95,3,0,2,1,1
72,3,4,13837.86,3,1,1,0,0
43,4,3,50100.2,3,0,2,0,0
44,3,4,22802.9,4,0,1,0,0
50,4,2,33364.77,3,0,2,0,0
86,3,0,14382.5,3,1,1,0,1
29,3,1,82983.69,1,0,1,0,0
56,3,0,57552.49,4,0,1,0,0
29,3,1,111778.1,3,0,1,0,0
73,3,0,9316.7,4,2,1,0,0
73,4,0,1935.7,4,0,0,1,0
65,4,3,11955.52,4,0,2,0,0
82,4,0,19329.4,3,0,1,0,1
83,4,2,34710.68,4,0,1,1,0
49,3,2,30964.02,3,0,1,0,0
82,3,0,50637.25,3,0,1,0,0
79,3,2,117715.3,5,1,2,1,0
77,5,0,44511.9,3,0,1,0,1
18,6,1,29670.11,4,1,1,0,0
26,3,5,21046.8,4,1,1,0,0
22,2,0,40885.91,2,1,1,0,0
66,4,10,7974.41,2,1,2,0,0
63,3,1,11288.95,2,1,1,0,0
54,3,1,110343.8,5,0,1,0,0
35,3,2,186156.6,2,1,1,0,0
80,4,6,10795.57,2,0,2,0,0
72,3,4,18961.05,2,2,1,0,0
50,3,3,56565.69,3,0,1,1,0
77,4,0,8167.63,5,0,1,1,0
61,5,1,75515.78,4,0,2,0,0
29,3,0,37399.88,4,0,2,0,0
84,5,1,60276.48,3,0,1,0,0
30,3,0,15299.42,4,1,1,0,1
41,5,1,58545.72,5,1,2,0,0
77,1,4,12912.29,3,1,1,0,0
28,4,0,21423.42,3,0,1,0,0
84,4,3,53979.72,4,1,0,0,0
77,4,6,34343.05,3,1,0,1,0
86,5,0,19606.42,4,0,2,0,0
63,4,1,6025.06,2,0,1,0,0
69,4,1,30256.32,4,0,1,0,0
67,4,2,24326.72,3,0,0,0,0
21,4,0,12654.73,4,0,1,0,0
48,5,2,72425.99,5,2,1,0,0
76,4,3,21499.0,5,1,1,1,0
21,3,5,21326.64,4,0,1,0,0
24,2,3,8208.47,4,0,1,0,0
77,3,0,102702.5,4,1,2,0,0
53,2,3,3196.26,3,1,1,1,0
34,5,0,25652.0,5,0,1,0,0
58,3,1,65768.17,4,0,2,0,0
33,4,3,11624.31,3,0,1,0,0
60,3,4,19603.48,3,0,2,0,0
56,4,2,51095.47,4,1,2,0,0
48,2,0,38501.46,2,0,1,0,0
62,4,2,19418.81,5,0,1,0,0
61,2,0,87653.56,3,1,1,0,0
37,4,0,12262.31,5,0,2,0,0
89,4,1,11681.78,4,0,0,0,0
68,4,1,35917.89,3,1,1,1,1
82,4,1,45362.56,3,0,2,0,0
41,4,3,28435.25,2,0,1,0,0
54,3,0,44290.52,1,0,1,0,0
36,4,3,3686.27,4,1,0,0,0
36,3,0,22289.83,3,1,2,1,0
65,5,6,42242.38,4,0,1,0,0
25,4,1,13265.39,5,0,1,0,0
53,3,2,118281.7,1,1,2,1,0
31,4,1,59814.41,3,0,1,0,0
63,4,1,27045.06,3,0,1,0,0
85,4,1,41066.46,3,0,1,0,0
74,3,2,23288.67,3,0,0,0,0
43,2,5,49062.06,3,0,2,0,0
35,2,0,9682.42,3,0,2,0,0
82,3,1,57339.59,4,0,2,0,0
86,2,0,53330.75,2,0,1,0,0
60,4,3,56175.87,5,0,1,1,0
56,4,1,59221.64,3,1,1,0,0
58,2,3,75008.28,4,0,0,0,0
60,3,0,47386.97,3,0,2,0,0
36,5,2,43627.54,3,0,2,0,0
20,5,3,41971.87,2,1,2,0,0
64,3,4,56783.12,3,0,1,0,0
55,4,1,22810.25,2,1,1,0,0
85,3,0,73067.65,4,1,2,1,0
18,4,0,11718.07,3,0,1,0,0
19,3,0,24366.76,4,0,1,0,0
59,5,4,42760.04,4,0,1,0,1
32,3,0,90780.38,3,0,2,0,0
29,2,1,40412.56,2,0,0,0,0
83,4,0,59357.03,4,0,2,0,0
41,3,0,4551.4,5,0,2,0,0
69,5,1,25392.45,3,1,1,0,0
30,2,4,100050.0,3,0,2,0,0
25,5,0,24685.33,5,2,2,0,0
66,2,7,47296.5,4,0,1,1,0
83,5,0,10151.14,4,0,1,0,0
27,2,2,33392.44,4,2,0,0,0
89,2,3,39855.68,5,0,0,0,0
39,2,2,43029.53,4,0,0,0,0
42,3,0,11668.78,4,0,1,0,0
54,3,0,28928.83,3,0,1,0,0
64,4,3,16499.16,3,1,1,0,0
53,3,0,81087.13,5,0,1,0,0
51,3,1,22019.29,4,1,2,0,0
55,5,1,36932.56,2,0,1,0,0
48,3,0,140110.0,3,0,2,0,0
26,4,0,43027.81,3,0,1,0,0
72,3,5,17354.74,4,1,1,0,0
19,4,3,63080.18,3,0,1,0,0
18,4,0,26959.95,4,2,1,0,0
38,5,0,12723.64,5,1,2,0,0
24,5,2,67649.91,3,0,2,0,0
30,3,3,53901.68,3,1,2,1,0
20,2,1,21224.38,4,0,2,0,0
87,4,1,14634.81,6,0,2,0,0
38,4,1,63669.74,4,2,1,1,0
42,4,1,67040.96,3,1,1,0,0
51,1,0,44847.15,3,0,1,0,0
89,1,0,93474.78,3,1,1,0,0
58,3,3,67637.17,4,0,1,0,0
60,2,3,41190.38,5,0,1,0,0
61,4,0,73700.77,4,1,1,0,0
48,4,1,52772.29,2,0,1,0,1
86,4,1,57801.81,4,0,2,0,0
82,4,3,23942.2,4,0,0,0,0
42,4,2,23101.59,5,0,2,0,0
53,4,0,15397.08,4,0,1,0,0
35,2,2,63016.28,2,0,2,1,0
53,4,0,15125.59,5,0,0,0,0
73,3,2,37027.19,4,0,1,0,0
49,4,1,10317.99,3,0,0,0,0
70,4,5,117890.3,5,1,2,0,0
55,5,1,41526.48,5,0,0,0,0
85,3,6,63887.79,2,1,0,0,0
30,3,1,76930.11,4,0,2,0,0
83,5,3,21299.93,5,0,2,1,0
69,4,2,49613.0,3,1,1,0,0
32,4,4,68056.48,3,0,1,1,0
31,5,0,117418.8,3,0,2,0,0
48,4,3,2353.79,4,0,2,1,0
32,3,1,57567.11,2,1,0,0,0
81,3,1,28877.8,4,1,1,0,1
27,3,4,60053.46,5,0,2,0,0
62,4,2,51231.14,3,0,1,0,0
69,3,1,10155.82,3,1,1,0,0
34,3,0,41081.57,2,0,1,1,1
87,3,8,30081.47,2,0,0,0,0
24,5,2,30174.37,4,0,1,0,0
21,4,9,18978.48,2,0,2,1,0
67,2,1,81716.87,2,1,1,1,1
29,3,3,12717.4,3,2,0,0,0
18,4,2,12269.77,4,2,1,0,1
46,5,2,25861.04,4,0,1,0,0
59,3,3,84770.13,5,0,1,0,0
88,4,0,55089.98,4,0,0,1,0
89,4,4,47598.12,4,0,1,0,1
68,4,1,29048.41,4,1,2,0,0
36,3,0,34090.55,2,0,2,1,0
18,4,0,54102.22,5,0,2,0,0
30,3,2,49645.28,3,1,1,0,0
23,3,0,24588.75,2,0,0,0,0
55,2,0,137687.4,3,0,1,0,1
29,2,2,57981.64,3,0,0,0,0
83,3,1,14545.96,3,0,1,0,0
44,4,0,49320.63,4,0,2,0,0
77,2,0,15843.72,4,0,1,1,0
31,4,3,48781.9,4,0,1,0,0
52,3,1,36472.39,4,1,0,0,0
36,4,1,15551.28,5,0,2,1,0
63,3,1,34580.07,3,0,1,1,0
30,5,3,17259.33,4,0,1,0,0
66,3,3,23005.6,4,1,1,0,0
24,1,0,43301.18,3,0,2,0,0
76,4,1,59188.01,3,3,2,0,0
69,2,5,46923.98,3,1,0,0,0
59,3,3,11981.42,3,0,1,0,0
83,3,1,94513.15,5,2,0,0,0
82,2,1,40248.27,2,1,2,1,0
37,3,2,19268.4,4,0,0,0,0
64,3,3,38488.68,3,1,2,0,0
28,2,4,12785.8,3,0,2,0,0
23,4,4,140030.5,4,1,2,0,0
43,4,3,86197.3,3,0,2,0,0
29,1,4,38670.96,3,0,1,0,0
58,2,4,19598.28,3,3,0,0,0
46,4,0,10040.11,2,1,1,0,0
89,4,0,28248.49,4,1,1,0,0
76,5,1,78242.15,6,0,2,0,0
82,3,5,33144.92,1,0,2,1,0
74,3,4,13596.02,3,0,2,0,0
83,4,0,33855.49,5,0,1,0,0
38,5,0,9800.21,1,0,0,0,0
69,4,1,50817.75,2,1,0,0,0
76,4,1,27917.73,6,0,1,0,0
71,5,1,31172.22,6,0,1,0,0
32,2,3,19761.06,4,1,1,0,0
66,3,4,107207.5,4,0,1,0,0
82,2,1,16776.51,5,0,1,0,0
43,2,0,25113.66,3,0,1,0,0
45,4,4,17231.33,4,1,2,0,0
74,3,0,68152.47,3,0,1,0,0
41,2,6,38482.34,4,1,1,0,0
21,3,0,41556.64,3,0,1,1,0
68,4,1,92083.74,2,0,1,0,0
27,3,7,20750.19,4,1,1,0,0
60,5,0,84440.47,3,0,1,0,0
53,1,1,16316.98,3,0,1,0,1
55,5,1,6528.84,3,0,1,0,0
51,1,1,59570.42,3,0,2,0,0
61,4,2,26364.52,4,0,1,0,0
53,5,2,36126.72,4,0,1,0,0
51,5,0,95509.68,4,0,1,0,0
37,4,4,67068.72,4,0,0,0,0
63,4,1,77486.12,5,0,1,0,0
44,3,0,32495.96,3,1,1,0,0
63,5,6,79243.91,4,0,1,1,0
54,4,1,9384.69,2,0,1,0,1
76,3,0,45316.27,3,0,0,0,0
64,5,3,41097.52,3,0,1,0,0
70,3,0,12458.49,2,0,1,1,0
41,2,2,37875.94,2,0,0,0,0
58,4,0,4660.45,4,2,0,0,0
55,4,3,11628.95,3,0,1,0,0
31,2,0,9193.97,3,1,1,0,0
44,3,10,17438.83,4,0,1,1,0
78,5,1,160216.1,5,0,1,0,0
86,3,9,25972.02,4,1,1,0,0
50,5,2,7977.67,4,1,1,0,0
88,3,2,11116.97,3,0,0,1,0
53,2,4,11738.87,4,0,0,0,0
67,2,0,27422.23,4,0,1,0,0
67,5,1,31959.4,3,1,1,1,0
26,3,10,11659.0,2,0,1,1,0
80,2,2,67034.95,4,1,2,0,0
58,3,3,16271.47,3,2,1,0,0
29,3,3,95064.28,4,1,1,0,1
19,3,1,16283.13,4,0,0,0,0
34,3,1,48598.8,2,0,1,0,0
81,3,0,81288.92,3,0,1,0,0
65,3,5,119017.8,2,1,2,0,0
73,4,1,15679.34,6,0,1,0,1
75,1,4,39403.71,3,0,2,0,0
67,3,2,9724.88,5,1,1,1,1
29,3,1,36088.07,3,0,2,0,0
56,3,1,53714.51,4,0,1,0,0
73,4,3,60461.6,4,0,1,1,0
46,4,2,6047.31,3,0,0,0,0
38,3,0,21939.65,4,0,1,0,0
77,4,2,18143.49,4,0,1,0,0
23,4,0,34414.35,3,0,1,0,0
79,5,1,82450.93,3,0,0,0,0
68,5,1,14475.95,3,0,2,0,0
41,3,3,46184.74,1,0,1,0,0
43,3,3,48836.24,4,1,0,0,0
66,4,3,19200.57,5,1,1,0,0
28,3,0,96575.06,3,1,2,0,0
23,4,8,62886.29,3,0,0,0,0
32,5,1,14842.19,4,0,1,0,0
46,3,3,34315.35,5,0,0,0,0
87,3,8,80447.93,4,0,0,1,0
67,1,0,17871.59,3,0,1,1,0
24,5,1,21409.9,3,0,2,0,0
33,7,0,42921.65,4,0,1,0,0
79,2,1,40909.6,5,0,0,0,0
63,4,3,53755.23,4,0,2,0,0
73,4,4,71134.21,3,0,1,1,0
21,4,1,12829.0,5,0,2,0,0
43,5,1,38819.31,3,0,1,0,0
44,4,1,22428.29,4,0,0,0,0
48,4,0,15189.38,2,0,1,0,0
42,2,4,142119.3,4,0,0,0,0
31,4,2,32306.62,3,0,0,0,0
21,4,1,20838.47,4,0,0,0,0
56,4,1,71507.95,4,1,0,0,0
68,3,2,31935.71,4,0,1,0,0
20,2,3,43073.14,5,0,2,0,0
19,5,0,27756.42,5,0,1,0,0
27,4,0,73006.35,4,0,1,0,0
53,5,1,12457.84,3,0,1,0,0
58,2,1,24495.84,2,0,1,0,0
58,3,2,62969.23,3,1,1,0,0
21,3,7,79611.89,5,0,0,0,0
87,3,0,65916.74,3,0,1,0,0
33,2,2,33253.04,4,0,1,0,0
27,2,1,66840.39,3,0,2,0,0
18,3,1,69035.22,2,0,2,0,0
30,5,1,36496.0,3,0,1,0,0
80,2,1,36648.54,4,1,1,0,0
49,3,3,46876.55,2,0,0,0,0
76,4,4,28372.0,4,0,1,0,0
47,3,7,51223.48,4,0,0,0,0
31,3,6,48175.44,3,0,2,0,0
62,4,1,47939.14,2,1,1,0,0
59,3,4,42809.29,4,0,2,1,0
62,4,1,13891.84,3,1,1,0,0
35,5,4,25648.63,3,0,0,0,0
89,4,2,11989.27,3,0,1,0,0
28,4,3,7215.61,1,0,1,0,0
25,4,1,23873.96,4,0,1,0,0
23,2,6,58670.53,2,1,1,0,0
19,3,3,86234.35,4,1,0,0,0
31,3,2,16226.86,2,3,0,1,0
33,4,0,94338.5,3,1,1,1,0
62,2,1,17059.86,5,0,1,0,0
55,3,8,51059.78,4,0,2,0,0
29,1,8,20516.44,5,0,2,0,0
87,3,3,62916.19,4,1,0,0,0
62,3,0,52994.02,4,1,1,0,0
28,2,0,27202.17,3,2,0,0,0
75,5,5,9875.52,3,1,2,0,0
60,3,0,21294.13,3,0,1,0,0
60,3,1,25331.57,2,0,2,0,0
32,5,0,26896.04,4,0,0,0,0
43,3,0,22246.04,2,0,0,0,0
46,3,2,42275.48,2,0,1,0,0
83,2,10,38830.69,3,0,0,0,0
38,5,0,22649.13,4,0,2,1,0
20,2,0,97729.46,4,0,1,0,0
33,4,4,10260.04,2,1,2,0,0
89,4,1,4492.36,3,0,1,1,0
76,4,0,43741.92,4,0,1,0,0
33,3,3,3966.98,3,0,1,0,0
34,4,7,61023.12,4,0,1,0,0
67,4,1,27822.24,3,0,2,0,0
18,2,1,21051.88,4,0,0,0,0
32,3,3,19379.79,4,0,2,1,0
64,4,2,14644.85,3,0,1,0,0
74,4,0,21808.42,2,1,2,0,0
48,4,0,63248.45,3,0,2,0,0
31,4,3,14829.89,5,0,1,0,0
54,4,2,92291.31,5,0,0,0,0
69,2,0,30272.58,3,0,1,0,0
58,6,2,49823.86,3,0,1,1,0
64,4,4,33985.54,3,1,0,0,0
18,2,3,72397.73,1,0,1,0,0
89,3,1,7014.13,4,0,1,0,1
19,4,3,16897.23,2,0,1,0,0
40,5,1,56159.24,4,1,0,0,0
47,5,1,50395.77,4,0,1,0,0
34,4,0,45021.58,2,0,2,0,0
34,1,4,48804.01,3,1,1,0,0
30,3,0,81148.39,3,1,1,0,0
78,5,4,4115.32,4,0,2,0,0
54,4,0,59248.25,3,0,2,0,0
42,2,3,83543.98,3,1,0,0,0
48,4,0,28836.94,4,1,0,0,0
68,2,5,7228.19,3,1,1,0,0
34,3,1,52251.85,4,0,2,0,0
88,2,1,22324.49,3,1,1,0,0
28,3,3,35299.63,2,0,1,0,0
28,4,1,158549.3,4,0,1,0,0
28,3,3,15535.84,5,0,1,0,0
23,4,3,66034.48,3,0,1,0,0
77,5,1,24997.36,7,0,1,0,0
23,4,0,49372.8,4,0,2,0,0
56,4,1,13031.07,4,1,1,0,0
82,5,1,83813.21,3,0,0,0,0
81,3,3,19645.07,4,0,2,0,0
44,5,1,79942.93,4,0,2,0,0
21,3,3,80492.82,5,0,1,0,0
74,3,1,125568.9,2,0,0,0,0
85,4,1,23206.42,4,1,2,0,0
61,4,1,50335.34,5,0,1,1,0
39,3,0,69555.01,5,0,1,1,0
32,4,1,39798.55,3,0,1,1,0
56,4,4,11345.68,5,0,1,0,0
59,3,0,19224.86,3,0,1,0,0
80,4,1,14174.86,4,0,2,0,0
68,4,3,72757.38,3,3,1,0,0
48,3,1,25866.34,3,1,1,0,0
55,4,1,77381.71,3,1,0,0,0
38,4,8,65841.5,1,1,1,0,0
86,6,0,128998.6,5,0,1,0,0
69,3,4,256998.4,3,2,1,0,0
31,3,0,42412.99,4,0,1,0,0
24,3,2,147889.4,4,1,2,0,0
77,3,1,41646.4,3,0,0,0,0
70,3,2,67156.12,3,0,2,0,0
32,5,1,125034.1,5,0,2,0,0
36,4,2,23826.48,5,1,1,0,0
46,3,4,56537.74,4,1,1,0,0
53,3,2,24311.42,3,0,1,0,0
88,5,1,33217.6,2,0,1,0,0
46,3,1,32703.9,4,0,1,0,0
77,5,0,30154.63,3,1,2,0,0
54,3,4,34134.21,3,0,2,0,0
85,4,0,61525.98,3,0,1,0,0
44,4,1,83675.85,2,1,2,0,0
19,4,0,48292.64,3,0,1,0,0
70,3,3,13233.7,4,0,1,0,0
65,4,2,55820.82,3,0,0,1,0
65,4,0,62475.24,3,0,1,1,0
48,3,0,27065.58,4,0,0,0,0
82,5,1,31023.93,6,0,0,0,0
30,4,0,57145.52,3,0,1,0,0
53,4,1,22280.3,3,1,2,0,0
82,5,4,26417.57,1,1,1,0,0
18,4,7,42841.97,4,2,2,0,0
80,4,3,22720.66,4,0,2,0,0
24,3,4,87926.43,4,0,2,0,0
53,4,1,90748.01,4,0,2,0,0
88,2,3,41902.08,4,0,1,0,0
52,5,0,71957.41,2,0,0,0,0
75,3,3,32340.98,2,1,1,0,0
37,3,1,11793.4,2,0,1,1,0
30,5,3,78411.45,5,0,0,0,0
60,3,0,18612.45,2,0,0,0,0
81,3,3,61042.75,4,1,1,1,0
78,4,2,33653.9,4,0,0,0,0
63,5,1,85694.68,3,0,1,0,0
74,2,1,30439.25,1,1,0,0,0
52,3,2,5663.69,4,0,2,1,0
26,4,0,30136.17,4,0,2,0,0
66,6,4,98836.2,4,1,1,0,0
74,3,3,11369.93,3,0,1,0,0
47,2,2,35476.64,5,0,0,0,0
83,4,1,50518.01,3,0,0,1,0
50,4,0,36068.74,3,0,2,0,0
82,1,1,87407.6,5,1,0,0,0
75,4,1,31185.66,4,0,1,0,0
54,4,5,75034.41,3,0,2,0,0
33,2,4,13633.24,4,1,2,1,0
89,5,1,25484.55,5,0,2,0,0
49,5,3,49708.08,4,0,2,1,0
70,2,2,29843.26,4,0,0,1,0
73,4,1,55112.16,4,0,2,1,0
35,2,2,163082.1,5,1,0,0,0
47,4,7,33241.87,4,0,0,0,0
24,4,0,50542.54,3,0,2,0,0
65,4,2,31205.95,3,0,1,0,0
48,4,5,45157.11,2,1,1,0,1
63,3,4,32525.69,2,1,1,1,1
25,3,7,48299.76,4,0,1,0,0
37,2,3,7312.21,6,0,0,1,0
49,3,0,63536.48,3,0,1,1,0
88,3,2,72518.47,3,0,1,0,0
42,4,3,15550.44,4,0,0,0,0
32,5,5,41512.12,4,0,1,0,0
35,5,0,16490.9,3,0,0,1,0
64,3,6,19398.68,3,1,1,0,0
26,3,0,13391.68,3,1,1,1,1
67,3,5,80593.06,4,0,1,1,0
68,2,4,173978.0,3,0,1,1,1
63,2,0,14944.48,4,1,1,0,0
20,2,0,50416.27,3,2,0,0,0
20,2,0,20825.08,4,0,1,0,0
21,4,6,49241.33,2,1,2,0,0
